PillProjectDisc1,!A45D7XI8Q9DVSX_J0NQBCQ716AIZC.JPG,Clear,PRINTED,"GG;614;GG;614"
PillProjectDisc1,!AIHYE-FSS_2_2R3G6F0K1TJN2A_SZ.JPG,Clear,PRINTED,"RP;5"
PillProjectDisc1,!AOKWIRBTDVYLX41JNYGUE1OPO6-15.JPG,Clear,PRINTED,"WPI;845"
PillProjectDisc1,!B19TGL-BX4!1S2G4W3ELGWZZ!2PD1.JPG,Clear,DEBOSSED,"cor;125"
PillProjectDisc1,!B6JQJM!EHDU8GLMB4VNUXZNVGEM8W.JPG,Clear,DEBOSSED,"C;20"
PillProjectDisc1,!BFZ354Y4MWXR!S5MFNL9P98QGDC1Y.JPG,Clear,DEBOSSED,"WATSON;460"
PillProjectDisc1,!BIERSYB0ZEDKDXO3C212N25ZJHX!T.JPG,Clear,DEBOSSED,"C73"
PillProjectDisc1,!BR6FZ0XP4EQLZKIT9BHK-XFKSJRZN.JPG,Clear,DEBOSSED,"93;321"
PillProjectDisc1,!CFO!4DTY2QIL2HADT!BNR2ZJ_VMJX.JPG,Clear,PRINTED,"LAMICTAL;XR;50"
PillProjectDisc1,!CPO-OLRZARUQETGVOVYPB398L!PUZ.JPG,Clear,PRINTED,"Andrx;559"
PillProjectDisc1,!DX1K969RUFWMKQ4AQ3ZYT6ZTL2NO6.JPG,Clear,DEBOSSED,"Z;66"
PillProjectDisc1,!EAAN3HTSBI34K5Y_QMKDE8VX5X!AV.JPG,Clear,DEBOSSED,"M;E17"
PillProjectDisc1,!FKTODJPRA5WK7TRL1RPK-V3RG8OPB.JPG,Clear,DEBOSSED,"C;51"
PillProjectDisc1,!FMHXBRO7B4IXHK5BX2H8V1GHVLFU9.JPG,Clear,PRINTED,"93;3193;93;3193"
PillProjectDisc1,!FYUZ63Z8A4RD2IW7KV6!3SLQ4N43Z.JPG,Clear,DEBOSSED,"I36"
PillProjectDisc1,!G2YH7H1B554MPHERITOMO5TPSVR79.JPG,Clear,PRINTED,"barr;935"
PillProjectDisc1,!G9U0D6ZXZ9IIRSXWPW-HO894M5M67.JPG,Clear,PRINTED,"KU;114"
PillProjectDisc1,!GAGH9SEMPWXKDD0B79O2WDHDYV_3.JPG,Clear,DEBOSSED,"8762"
PillProjectDisc1,!GDHEG4XM5P!QW05VCNXMT_F5HA3RT.JPG,Clear,DEBOSSED,"WATSON;460"
PillProjectDisc1,!GTJG!-A76V79-D78D!HRBIH-41W!I.JPG,Clear,PRINTED,"GS;7CZ"
PillProjectDisc1,!GYWQD_JY2WO913RH7E71O0A89K1S0.JPG,Clear,DEBOSSED,"RDY;572"
PillProjectDisc1,!H5Q0FI!TLHU0B5Z1OHKT3ZZEHX-16.JPG,Clear,DEBOSSED,"B384"
PillProjectDisc1,!HC2BU--OIDY_B85HXNWLQAU4J9RX5.JPG,Clear,PRINTED,"WATSON;347;12;5;mg"
PillProjectDisc1,!HEWSGP_32WQCR7DQCGL!U-B9L1KC-.JPG,Clear,DEBOSSED,"PLIVA;327"
PillProjectDisc1,!IB!P53GML1!A8-LC9NLX0UQWG!T08.JPG,Clear,PRINTED,"A44"
PillProjectDisc1,!IEHJ-JMOXAOM74B0-HC!WAGOJE_CM.JPG,Clear,DEBOSSED,"WATSON;302"
PillProjectDisc1,!IFE7OXCNQY5RUF_YA946ACNRIMONN.JPG,Clear,DEBOSSED,"B2;92"
PillProjectDisc1,!IGAJBP!VTPUGVGPD1BMHN53WFNTEQ.JPG,Clear,PRINTED,"TEVA;8815"
PillProjectDisc1,!K7DH7X6ZH6T0CB21Q81JZR3UMA2ZL.JPG,Clear,DEBOSSED,"MP;8"
PillProjectDisc1,!L-9T96OYZ7JKZGT0G_-AWZA5N_6JI.JPG,Clear,PRINTED,"TEVA;2080"
PillProjectDisc1,!LEJ438EIGXXHS3R8X2KS90_KQD0P7.JPG,Clear,PRINTED,"WPI;845"
PillProjectDisc1,!LM03VWYZQ_2TZHMBSW1-V28EYCBMA.JPG,Clear,PRINTED,"93;3127;93;3127"
PillProjectDisc1,!M1WIQW_QNW0GB8J3YCU1DU15GIEOW.JPG,Clear,PRINTED,"PA2120"
PillProjectDisc1,!N56804MG2FP4NP97KCY_9SH2A5ZRL.JPG,Clear,DEBOSSED,"5"
PillProjectDisc1,!NEJH6TAJSKWP5Z0!LBS6SSZ0VT!68.JPG,Clear,DEBOSSED,"93;308"
PillProjectDisc1,!O4DFWXWCEW0H5PQ2DXLF7QNYRF9SD.JPG,Clear,DEBOSSED,"MP;148"
PillProjectDisc1,!O98KOV_2CE1CYL1NYXERX3LZ!XXAU.JPG,Clear,DEBOSSED,"cor;144"
PillProjectDisc1,!ONZ!KHN-AKTPF69RDHPJSPQXE6W8M.JPG,Clear,DEBOSSED,"MYLAN;G1"
PillProjectDisc1,!OOL2V4-WVL6-RRPO8Z4W9IQ-I9A0P.JPG,Clear,PRINTED,"MYLAN;2264;MYLAN;2264"
PillProjectDisc1,!OQ-HZJTDKYPUBV_WFY2NEQLV_3A42.JPG,Clear,PRINTED,"259;259"
PillProjectDisc1,!ORDC!S8LPA6_RQYK30CJS-RXKBYZ!.JPG,Clear,PRINTED,"GG;621;GG;621"
PillProjectDisc1,!PB9ZP04MWDPAWN3XPD1SVREBRBG6!.JPG,Clear,DEBOSSED,"W;924"
PillProjectDisc1,!PJW585GO030A6GA7CJHONFFYFDC!.JPG,Clear,PRINTED,"PLIVA;648"
PillProjectDisc1,!PNVRG2_1-PDQUU1F8T0UBUNX_N-0.JPG,Clear,DEBOSSED,"M;L;9"
PillProjectDisc1,!Q_UTFRG7-JKTXZT8QHWTH1CB9O49V.JPG,Clear,PRINTED,"MYLAN;6410,MYLAN;6410"
PillProjectDisc1,!Q12V7__HCHJE6PV!YGDH7TCJV1GPN.JPG,Clear,DEBOSSED,"WAR;7;1;2"
PillProjectDisc1,!Q2!KLM!DGOYBW1G1V!SP0J73MEJN9.JPG,Clear,PRINTED,"barr;635"
PillProjectDisc1,!Q939NYUORV!I85DTUJTY0K53VZQ7X.JPG,Clear,DEBOSSED,"WATSON;453"
PillProjectDisc1,!QZ4HDY8X965VHPPR8GBSVERO9AUAL.JPG,Clear,DEBOSSED,"203"
PillProjectDisc1,!R4NGDYA3PY2IFIAUDGIX8OQ_8V!YP.JPG,Clear,DEBOSSED,"AR;788"
PillProjectDisc1,!R5BW5JA6!NXKVTTBARTS5-X15WRKR.JPG,Clear,DEBOSSED,"M;411"
PillProjectDisc1,!RWRR!ITGAHVAJX249XAYRJ9_M_FGK.JPG,Clear,DEBOSSED,"G;22"
PillProjectDisc1,!S_DDP06BGG8LU-TU!6-X3CLM8F_J0.JPG,Clear,DEBOSSED,"WPI;3385"
PillProjectDisc1,!S20O82V7ZMPM85CDCGW85LQP1Z35W.JPG,Clear,DEBOSSED,"Pfizer;CHX;1.0"
PillProjectDisc1,!SOV9PWUGFPB8YVKPRSN3L8K9O1P85.JPG,Clear,PRINTED,"RDY;398"
PillProjectDisc1,!SPFW6A-AJME4RF!NB_Q60QUB7T_G4.JPG,Clear,PRINTED,"TEVA;7336"
PillProjectDisc1,!SQ5CB6QWR9T3HEZK_BF0TTXU5W5AQ.JPG,Clear,DEBOSSED,"HYZAAR;MRK;747"
PillProjectDisc1,!T7Z0JRR65A07!ICHPEJHTSL7HKQET.JPG,Clear,DEBOSSED,"ZC;08"
PillProjectDisc1,!THQ_0WBD0MCVY7UWNAJJS366_K6AK.JPG,Clear,DEBOSSED,"A05"
PillProjectDisc1,!U7VMITTWVB!8Y66UOO_YPJ6RE6G6O.JPG,Clear,DEBOSSED,"93;542"
PillProjectDisc1,!V9Y3K4VOO50UE6U2Y_T_LUSC4Y_K2.JPG,Clear,DEBOSSED,"109;T"
PillProjectDisc1,!VLZLF309OU_BXSFN5484LXTSFRA_3.JPG,Clear,PRINTED,"LAMICTAL;XR;50"
PillProjectDisc1,!VNV0FNW6HS3ENSDUTBIKD-SFWCXIH.JPG,Clear,DEBOSSED,"54;612"
PillProjectDisc1,!WTE9PIENIQPBY6QJO7F9DXCBL-ID2.JPG,Clear,DEBOSSED,"CPC;1027"
PillProjectDisc1,!XLG9!VHU6M4D-L7PA9K7OPBSPMRIY.JPG,Clear,DEBOSSED,"PS;20"
PillProjectDisc1,!XY-JHPQH!THS82UE!3EIKU!7RFS4Q.JPG,Clear,DEBOSSED,"GG;124"
PillProjectDisc1,!YPE9WKMSX8SOR0IZ596TT8DV9VY3X.JPG,Clear,DEBOSSED,"N;404"
PillProjectDisc1,!ZQGY2Y8IJECUIRM2KZTY1BPP9YO6A.JPG,Clear,DEBOSSED,"IP;464"
PillProjectDisc10,6_YT_UF9YYIRW2UUXY-W63CEP3D3CE.JPG,Clear,DEBOSSED,"MLX;123"
PillProjectDisc10,6I3-4B_PW66465QR7ANNTSZN7M0NIH.JPG,Clear,PRINTED,"Lilly;3228;25;mg"
PillProjectDisc10,6IH2GY-UNH5BB_Q7YPRL870THNWVPW.JPG,Clear,PRINTED,"RP;10"
PillProjectDisc10,6J_M-IAIP78EZRIHA_56T11YPCILWY.JPG,Clear,DEBOSSED,"MP;45"
PillProjectDisc10,6J8BEKZYYMJI1!-5RTXU1KOQLN2V1N.JPG,Clear,PRINTED,"404;SEMPREX-D"
PillProjectDisc10,6L!67A6XH57U2TOEZ9A8SGRV-!J9!_.JPG,Clear,PRINTED,"TEVA;7336"
PillProjectDisc10,6L118ZL8O6WEC9MAXOPEHUDSNXD!N0.JPG,Clear,PRINTED,"147;147"
PillProjectDisc10,6LE5I0L7M2GUNISYSU5!LF9L9TPLXW.JPG,Clear,DEBOSSED,"AN;514"
PillProjectDisc10,6LNJDIMOEPNB4TY_19O5PYG3SX58QX.JPG,Clear,PRINTED,"TEVA;5506"
PillProjectDisc10,6LO!_V!MNT15DMWSHM-_KK4TMQSGXL.JPG,Clear,DEBOSSED,"GG;489"
PillProjectDisc10,6LXRA0_WC1PUO0D5J_4EE1BQ7RVI0P.JPG,Clear,DEBOSSED,"L;750"
PillProjectDisc10,6M7X6SAQ!H7UQKZX7VBEECTQK5SD0!.JPG,Clear,PRINTED,"MYLAN;4250;MYLAN;4250"
PillProjectDisc10,6MBF88872OTKN19TLJH!0QLNOED708.JPG,Clear,DEBOSSED,"EP;130"
PillProjectDisc10,6MRJ4!LWAF5TGP6R9HEFOCA!J3AWX1.JPG,Clear,DEBOSSED,"HYZAAR;MRK;747"
PillProjectDisc10,6MYHFWXWAB96ZP5_MRXNHX-0P_3JO0.JPG,Clear,PRINTED,"Lilly;3238;18;mg"
PillProjectDisc10,6NA0MTUHT6F-K2U4HVNMHDA!5ZJTYW.JPG,Clear,DEBOSSED,"LEVOXYL;dp;25"
PillProjectDisc10,6NDSTU3L67XF7XRU5DM4BM1S9CEAJC.JPG,Clear,PRINTED,"DynaCirc;CR;5"
PillProjectDisc10,6NV9T7QOW9PQYZ98O941571!B15RIR.JPG,Clear,PRINTED,"TEVA;7334"
PillProjectDisc10,6O4_O54UJ6GT7M0IU0_PO-DUOSSD0F.JPG,Clear,DEBOSSED,"P;3"
PillProjectDisc10,6OIQUPSL!MTTA70JALA9UGUS2K0P1A.JPG,Clear,PRINTED,"WPI;845"
PillProjectDisc10,6OJOKNHEYMY7QXVS_6-ZPVDY068SHJ.JPG,Clear,DEBOSSED,"3572;V"
PillProjectDisc10,6OS!CIY62O61Q_F37RD8B-GD9N7CXW.JPG,Clear,DEBOSSED,"T400"
PillProjectDisc10,6P1LGGX21EPHWQG-3KQLI!9SXXUM1-.JPG,Clear,PRINTED,"E;720;E;720"
PillProjectDisc10,6PHKWLL!RN6RI6F2_26D9RQ3-S2PAI.JPG,Clear,DEBOSSED,"LL;B;01"
PillProjectDisc10,6PN21KWGGZL9P2B9-IF70BKLLCYDUG.JPG,Clear,PRINTED,"RESCRIPTOR;200;mg"
PillProjectDisc10,6Q!-HXQ0R2XIQH9A-AI!IJL99R-LF2.JPG,Clear,DEBOSSED,"SYNTHROID;125"
PillProjectDisc10,6Q1J5FQMVN5NUTSX-CRE_MQXIA61_F.JPG,Clear,DEBOSSED,"93;670"
PillProjectDisc10,6Q8YYIJZLUSQ44FE057H1ZRR9IN5JL.JPG,Clear,DEBOSSED,"GG;124"
PillProjectDisc10,6Q9UFEU7CD1CR6A1KPV_SVRU2M65PM.JPG,Clear,DEBOSSED,"54;135"
PillProjectDisc10,6R!FRELMKDTVC92HER8AFF7ECGELA1.JPG,Clear,DEBOSSED,"AR787"
PillProjectDisc10,6R55YN3L0OOT3RFCFHZNUMSETXTC22.JPG,Clear,PRINTED,"TEVA;4029"
PillProjectDisc10,6R8!TX9WH5GMAVWLN3_0Q_1TP0Z8HD.JPG,Clear,DEBOSSED,"832;BM05"
PillProjectDisc10,6RBNRS1AOR4X5TJE0OCM7DYBZ8NP3T.JPG,Clear,DEBOSSED,"b;1116"
PillProjectDisc10,6RFLIUB6VSXKIDGYGAO0RU5MAGO7HH.JPG,Clear,PRINTED,"AK;60"
PillProjectDisc10,6RFTJY!1C0MEVTS5ZAD0XLLR6YQRI2.JPG,Clear,PRINTED,"DISTA;3105;PROZAC;20;mg"
PillProjectDisc10,6T18C4VHAD5H!WE0ABOR37TOYO8D6B.JPG,Clear,DEBOSSED,"B082"
PillProjectDisc10,6TMT9_L242IV!0K5JU!DF!EUBLPPA8.JPG,Clear,DEBOSSED,"LCE;100"
PillProjectDisc10,6U!Q5F95Q62K3ALK30RW-N1J255EO3.JPG,Clear,DEBOSSED,"KU;129"
PillProjectDisc10,6U0QV!Q!2FKM31JEK-_-MFJL83CC8_.JPG,Clear,DEBOSSED,"JSP;561"
PillProjectDisc10,6UFKARR8JAS2HO771K5QNIB0!_B019.JPG,Clear,PRINTED,"E;92"
PillProjectDisc10,6VCBLVOK98D6IUOM22!U83D40_W4LB.JPG,Clear,DEBOSSED,"GGD7"
PillProjectDisc10,6VUP169R7DY29TLYXI3YKEL4IC8XJU.JPG,Clear,DEBOSSED,"HP;47"
PillProjectDisc10,6WJK04VWL9JPKHYQHC!3Z5W5O-_LAO.JPG,Clear,DEBOSSED,"W;1715"
PillProjectDisc10,6WN7706Z7I5GOHLV-IR0GBENVJLJXV.JPG,Clear,DEBOSSED,"T;45"
PillProjectDisc10,6WR1PH9H_A4BS42IDTF_CNXSTS31Y-.JPG,Clear,DEBOSSED,"H;105"
PillProjectDisc10,6WZPJDB6D8Y9RHM9E3Y9K32AY-_1RZ.JPG,Clear,DEBOSSED,"Y+"
PillProjectDisc10,6X6S1X2BMLPFAN6QD57YTVMM72FTYU.JPG,Clear,PRINTED,"R;2577;R;2577"
PillProjectDisc10,6ZGF_TB3JOSCM6CCGVPO79-ESRG7F1.JPG,Clear,DEBOSSED,"OP;700"
PillProjectDisc10,6ZJFRUSNES9C6WB6OV4!RGUNRIU3IC.JPG,Clear,DEBOSSED,"WAR;2"
PillProjectDisc10,6ZXTL2AB!GW9887MGCCY10!D0TXGOU.JPG,Clear,DEBOSSED,"MIA;110"
PillProjectDisc10,7-_EO_W7BWWTWNODO-Y8BYDM8ML-ED.JPG,Clear,DEBOSSED,"H"
PillProjectDisc10,7-28!8BJ9MMNLV03M68I7Z8P!9O2V2.JPG,Clear,DEBOSSED,"H;40"
PillProjectDisc10,7-2PN34GW1UUPKP55KLTPLE56WHE72.JPG,Clear,PRINTED,"WPI;845"
PillProjectDisc10,7-8E4WAQ_LH-LLAQO9W_33R6JOBDKP.JPG,Clear,DEBOSSED,"IP;112"
PillProjectDisc10,7-CQH50!C6-84RC7F72FW2!5JXO5BT.JPG,Clear,PRINTED,"GSK;Coreg;CR;20;mg"
PillProjectDisc10,7-XGVM73XRN9I0OZ43_29GMWFQ47ZM.JPG,Clear,DEBOSSED,"DAN;5319"
PillProjectDisc10,7!C27Y0L20WQWETINL3T8NPW6MRTU3.JPG,Clear,DEBOSSED,"JSP;523"
PillProjectDisc10,70IIU83XP3L60IA_8HFK71VO51AE8Z.JPG,Clear,DEBOSSED,"JSP;519"
PillProjectDisc10,7135DCC7VXGE3I8F9_QOZ0JWYHZUT4.JPG,Clear,DEBOSSED,"93;7457"
PillProjectDisc10,72_B_XIRCAK_-TYFI3CZWN!OCBCPCA.JPG,Clear,DEBOSSED,"P;3"
PillProjectDisc10,72-GCKQIT3!OI4IEXAS7C7S0RJ6J2V.JPG,Clear,DEBOSSED,"MP;83"
PillProjectDisc10,72R80T9N0KI44QDT8THM81LYAD0TN.JPG,Clear,DEBOSSED,"R;751"
PillProjectDisc10,73QZ_9WCHLXLS6DBUGC2!LE6AP755P.JPG,Clear,DEBOSSED,"GX;CM3"
PillProjectDisc10,746FYM95KIDHX812SR-CVH2PPHENOZ.JPG,Clear,DEBOSSED,"U;3761"
PillProjectDisc10,74ICS5KP_V8HXH7E06T5EIG2X717QB.JPG,Clear,DEBOSSED,"GG;C6"
PillProjectDisc10,74KXC0H591918ZVSOGXO45WXIOITP0.JPG,Clear,DEBOSSED,"RF;10"
PillProjectDisc10,7579BH-8NET07-JCGB3-T-BQ_Z8P!J.JPG,Clear,DEBOSSED,"E;3;M"
PillProjectDisc10,75G7KPO-S5F_P2RI0K625D!K0I_-51.JPG,Clear,DEBOSSED,"CTI;142"
PillProjectDisc10,75P2XZ1XIR!BG_ZZSZLOJJFLRFM3N1.JPG,Clear,DEBOSSED,"PLIVA;398"
PillProjectDisc10,75Y4PZD2A65VWA!!UFY0QAOKQRMKWS.JPG,Clear,PRINTED,"BVF;300;BVF;300"
PillProjectDisc10,76KA_OYTXTP!XJCRXP71Q4CYUZCC-K.JPG,Clear,PRINTED,"Flomax;0.4;mg;BI;58"
PillProjectDisc10,76M8Q5MQ5CVO_Q8MVEC8GHCYBQRRI7.JPG,Clear,PRINTED,"GSK;Coreg;CR;10;mg"
PillProjectDisc10,76OO6VA98ONZ-_XEVHN-FK9ECB5_B2.JPG,Clear,DEBOSSED,"GX;CW3;300"
PillProjectDisc10,76V80Y670K!MUDZ-1CCP5NS2FLB!LO.JPG,Clear,PRINTED,"E;122"
PillProjectDisc10,77WW0193546882SM!1985I0LX097OL.JPG,Clear,DEBOSSED,"TEVA;149"
PillProjectDisc10,78404HZYMB7O0KCPT24O__8VO39AX.JPG,Clear,DEBOSSED,"PLIVA;398"
PillProjectDisc10,784LCY1VSD62-Y3F9RDBKNJGS9SQ9N.JPG,Clear,DEBOSSED,"West;ward;787"
PillProjectDisc10,78A68UZP_JD!ROJ1VOKR_X6-WJSM5R.JPG,Clear,DEBOSSED,"G;13"
PillProjectDisc10,78OGNUYHBA9X5Z5Y7RI3MJ92_X!QV-.JPG,Clear,DEBOSSED,"93;63"
PillProjectDisc10,78TWLVT4ZPXACOOOKGZJ6I5QQG08TH.JPG,Clear,DEBOSSED,"54;135"
PillProjectDisc10,790K93!JL1GGE_QNZUYVP8G7IV89VL.JPG,Clear,PRINTED,"SCI;501"
PillProjectDisc10,79SF4WF7QW-E9QXX-MN09Y6BL6QKDM.JPG,Clear,DEBOSSED,"cor;165"
PillProjectDisc10,79U-YY6M1UUR6F127ZMACIWPEEXHLB.JPG,Clear,PRINTED,"Lilly;3227;10;mg"
PillProjectDisc10,7AIOKRES1WQ0GAAH826_8MQN_M3FN-.JPG,Clear,DEBOSSED,"IP;112"
PillProjectDisc10,7AW36JV4Z1UX626HJH3H0Q-8GZQ2X5.JPG,Clear,DEBOSSED,"93;1060"
PillProjectDisc10,7B!P98C4NP193Q6WNJTBZ!99WF1_V2.JPG,Clear,PRINTED,"NC;300"
PillProjectDisc10,7BXQ5LNW7HG4E9G-ESBFB7E49N57IZ.JPG,Clear,PRINTED,"E;92"
PillProjectDisc10,7BZ_8EDBRMGM-!SMXJWXH3C_T-JJ6G.JPG,Clear,PRINTED,"25;mg"
PillProjectDisc10,7C_VF_644N0_TIZC2EZM-X1KU6INFO.JPG,Clear,DEBOSSED,"93;784"
PillProjectDisc10,7DADQW2TKWO7R7XND0NDPG9_!64UUQ.JPG,Clear,PRINTED,"NEXIUM;20mg"
PillProjectDisc10,7E5!M72ZH_L-C_J38ZADM1N_BUXIY4.JPG,Clear,DEBOSSED,"MX;31"
PillProjectDisc10,7EC1NXN8!U13NB65BDFV78XWI0BE22.JPG,Clear,DEBOSSED,"MP;773"
PillProjectDisc10,7EQBRI3IF7_MPBUCP-H4B_TBLP!4J0.JPG,Clear,DEBOSSED,"MYLAN;327"
PillProjectDisc100,Q_R7YUPG!G4QXK4R1X41RLBS2D1WB.JPG,Clear,DEBOSSED,"VICODIN;ES"
PillProjectDisc100,Q_SK8K4VH4J2KNMP_A!!0JA08CR5VV.JPG,Clear,DEBOSSED,"BAYER;10"
PillProjectDisc100,Q_V_VMO4-Z12RIB4HFER965T7SR0C7.JPG,Clear,DEBOSSED,"244"
PillProjectDisc100,QT7H7Y1JA9A-EFGFO30UDS1UAB9YHQ.JPG,Clear,PRINTED,"3137;WPI"
PillProjectDisc100,QUA0USIKQCICO85G45TXFYT7VLPCL.JPG,Clear,DEBOSSED,"93;318"
PillProjectDisc100,QURMYQSSL157FISLHL9D8O7MWF9DWJ.JPG,Clear,DEBOSSED,"RX;7"
PillProjectDisc100,QV-UQ43XJLAO2RPRI0C1TT1DFES3B!.JPG,Clear,PRINTED,"IMI;10"
PillProjectDisc100,QVH8EZVUJLAH!2Q36G6I9A--ZJ_7XW.JPG,Clear,PRINTED,"ENTOCORT;EC;3;mg"
PillProjectDisc100,QVXVUOEGJSO3ZX3UM2XSW0P3PIC7X3.JPG,Clear,DEBOSSED,"1"
PillProjectDisc100,QXC9CH0OVA6EQL--M1RLHX!MY23PEG.JPG,Clear,PRINTED,"TEVA;7371"
PillProjectDisc100,QY--SZD51EQTMA9W_SMMPXTH6VX3!G.JPG,Clear,DEBOSSED,"93;319"
PillProjectDisc100,QZ8AM5HYXIEYTP87INX576H0X0!2QN.JPG,Clear,DEBOSSED,"WATSON;460"
PillProjectDisc100,QZH7V6CBTAPQFLNBU1CFRTZ4OB3SGG.JPG,Clear,DEBOSSED,"m;50"
PillProjectDisc100,QZR!4KY74YDDPOG2-GX7GUYM8V_U!W.JPG,Clear,DEBOSSED,"93;5126"
PillProjectDisc100,R!_Q3VJE5PP8OB-4WD-R-9T4QD0ZU8.JPG,Clear,DEBOSSED,"W1"
PillProjectDisc100,R!6QXBCYR-4UN8L1J_3U_L0L4PCR74.JPG,Clear,PRINTED,"RDY;340"
PillProjectDisc100,R!QF831UPCTMY137BDIR-IGQ6QD2SH.JPG,Clear,DEBOSSED,"461"
PillProjectDisc100,R!R5GTH8ECPFPOQP_P68P_2U6QRNJ9.JPG,Clear,DEBOSSED,"m;B"
PillProjectDisc100,R!UYK1J7YDQW6I2IUNV6QP6S33RDAT.JPG,Clear,PRINTED,"20"
PillProjectDisc100,R0D7GBLILB5WJ7I!QGA5PE1EOAFTLP.JPG,Clear,PRINTED,"575"
PillProjectDisc100,R0GG4W61IBLIF9101ZOP4M6GCJ02Z!.JPG,Clear,DEBOSSED,"JSP;562"
PillProjectDisc100,R0GNKD2TME41C_VX2Q3T7V3UY2ZYJQ.JPG,Clear,DEBOSSED,"2929;93"
PillProjectDisc100,R0HR_EOFP60T-JSMAHYQL-91SDCDRD.JPG,Clear,DEBOSSED,"GX;ES7"
PillProjectDisc100,R19VMF0!P2AMAXCT6B8CFJO0TODVGR.JPG,Clear,DEBOSSED,"109;T"
PillProjectDisc100,R1M2AMKO!OQW63HJI7G9ZCEXAOO77C.JPG,Clear,DEBOSSED,"M;244"
PillProjectDisc100,R20KI2C02V2U_OFI9VB7CRHKK0SI68.JPG,Clear,PRINTED,"B;703"
PillProjectDisc100,R2RKIL16RI93OHMHJOVPZ4MF_4UTNN.JPG,Clear,DEBOSSED,"150"
