"!3NWGN8Q41X3!SAGUN3-1L9VMG9EJR.JPG","ROUND"
"!3P1Q0RJHW342X96J_EAZPHOCXT_M0.JPG","ROUND"
"!3PA1FZ50QL0C!5VY5230LRJ!5U5KL.JPG","ROUND"
"!3PCT-_V4GW78W2VN8_H_WEZ35TUZX.JPG","OVAL"
"!3PS0!-ZL5K86B49JS4UEXBIZ061PC.JPG","CAPSULE"
"!3S688HOMCXTRYE68NNGHMJX1SS8X3.JPG","CAPSULE"
"!3S6WQIACCZHVNWQFZQQP16WDH8QR2.JPG","ROUND"
"!4!-AE3_UYR77-!OB4X-CXQ7FQC2JS.JPG","OVAL"
"!4!Z9_7TJOJU1CG!PIWWXC2H_4W5NK.JPG","ROUND"
"!4-7H80OESB!RLZ6N9NZ7H82B2FMBU.JPG","OVAL"
"!44MBNB1HL4EA9DHSMYI06EQXZTC9T.JPG","OVAL"
"!45SPBOZJX-BA8ZW_2PBMWQ_YODCVR.JPG","OVAL"
"!49N_7F_1ABQ!OI0!3DJO8EJR2H9R6.JPG","ROUND"
"!4_D4X_UCAOPC2_MGLD5KBPJQTC0G_.JPG","ROUND"
"!4_H8!P8_IZWE4TUTVD4_G!A5DV!_Z.JPG","ROUND"
"!4IN76U43H02B83M6!YKN4!_EI!CK5.JPG","CAPSULE"
"!4JUBUEDQ4YB3H2RUHBWP3AVNZME9X.JPG","ROUND"
"!4P97W8HVSEHX6G40_IVV5ITJU75TW.JPG","TRIANGLE"
"!4QTZ5953REY_NMYB-DKGO7AFEVUB6.JPG","OVAL"
"!4TSPMGZ0TO_K86Q7G!FNW!42U8L67.JPG","CAPSULE"
"!4Z58_HUJ7I8A1LZFI6M4CFD9H2X65.JPG","ROUND"
"!512ILMBZ_6EN7JNGZ3O42J22FN4P7.JPG","ROUND"
"!52H_F21Y7Z2BL1S2X10K!3-A57LO7.JPG","ROUND"
"!5_XARECWN!YV!YAMLJ9A3VDVXL585.JPG","OVAL"
"!5AN6PNHBTJF7-MMG83EKU26HNQ!EX.JPG","OVAL"
"!5J-740TL3_0YENGZR0OLVJ0H5V1QJ.JPG","OVAL"
"!5JR-744XWYWWNZ6RC!MU67YF!DBRT.JPG","ROUND"
"!5K!AQ_DD3DQQ5K17IZQ8WF_AJXIX!.JPG","ROUND"
"!5LJZ1IB98WP1TW1BBI2BQ5D!HQ6MX.JPG","OVAL"
"!5N_B416XIAD!XL9_T63K0HOTJRUAV.JPG","ROUND"
"!5QPMH3E5QZXTPO-98X7TESAZZGBZ0.JPG","PENTAGON (5 sided)"
"!5SWJ7L9W2O7LOWPGLYMC9IFMLNLV7.JPG","ROUND"
"!5UHDI50X!L3OGIL!OGW81JWP09-D3.JPG","ROUND"
"!5X3FRPOIJH12E3AJUQV3GBF6!64SY.JPG","ROUND"
"!5YFYRYBHINF2UQFN75PXN2G!-0!NH.JPG","ROUND"
"!5Z56BSBLRWE5MTG0BR4TQJ81O0V!H.JPG","ROUND"
"!6-U5Z!6RVP9YZP4UDS9MPA1Z251-X.JPG","CAPSULE"
"!622F-N3OYNVX_0W292JTNSXJACGIW.JPG","ROUND"
"!63HXRQHAIUCMRY6GO!FQ2WEL1FJ-H.JPG","ROUND"
"!67ZU9S9BHS9LTQDX2UF8B4!8JBNXF.JPG","CAPSULE"
"!6DVPOLYS08H_JI7D0PNHHGSS51DH9.JPG","OVAL"
"!6EHIC0QUJIEKPSYBDEABCAV_Z79ZD.JPG","CAPSULE"
"!6EQICOHL187W82950D_ZG1PZ31BC5.JPG","OVAL"
"!6FYVY!470_5J6XB_A2UNLL1MCJ!A0.JPG","ROUND"
"!6G2D617A3UGDV0EDC1-1TJ6R43MI8.JPG","ROUND"
"!6N156Y3HC5GQM8NK3-J-1TS!0G1HT.JPG","ROUND"
"!6Q5Z6Q8OH4QNK7YBTXZUXVOR6SBY0.JPG","OVAL"
"!6TFF2QFI3ZS59C5JBNB_!-_PCY1__.JPG","OVAL"
"!6VF4L!LL3Q0JV7AO52OYQVPF!AG3E.JPG","OVAL"
"!6VGRQ3U!1BXDZ5VKAAA!4_KD6JRV8.JPG","ROUND"
"!6XBC1K27TQWZ_5MESR8EIKIQ7OO60.JPG","CAPSULE"
"!6ZZCQC3WXSLTLYGU2X7_CK05344PN.JPG","ROUND"
"!709S7S24K97!LV0TC26VB_XN0JK1Y.JPG","OVAL"
"!7132P7-1CAF96669UI3PSIBQ59TL-.JPG","CAPSULE"
"!72-7A!G9A361GUUV-82I0-KIWTQTT.JPG","CAPSULE"
"!725FEEHW5CNJ4B10QM--CGL2TDP!_.JPG","CAPSULE"
"!7_4V8T8PJ3E97RB-EZL8WNZ1O0063.JPG","ROUND"
"!7D3M-V_VB88IZCFL41ZBY6FSQXL!K.JPG","OVAL"
"!7GCC-5CWYBQ2ZS50453!5DA8H0H4!.JPG","ROUND"
"!7KQ9UHIJQHV6GAAWG6AN8KPZ38YV9.JPG","ROUND"
"!7N5NIK7_O9E-MKLRNRJX6ERQ7D9A-.JPG","OVAL"
"!7NPXQL-DN99N4PJVL3LZ09I7Z0_KQ.JPG","CAPSULE"
"!7ODVV636WG3SQQHZ7_TUM8-_-4KUH.JPG","OVAL"
"!7P-SSKQKUIKZ8JRIB91AU006W!!I8.JPG","OVAL"
"!7P_AG3RG5DI5N9VSRD3Z8_K5-2CR.JPG","ROUND"
"!7RUFVLRXKROK_2NREA-49C3BJV9BR.JPG","CAPSULE"
"!7TXT0RJOPU54HR!7_-MECRU9EF4-C.JPG","ROUND"
"!7WF161YS_R5ET9Y!26E6UHXF9HXDU.JPG","ROUND"
"!7ZDTWBI7ANZ7WGHMLSUPD5QRSDSDX.JPG","ROUND"
"!82WVG6C!1EPCVZ0HPWED1RU72LH9Y.JPG","OVAL"
"!852_PPB99C5X2QDJFOOMQC59LGC-Z.JPG","ROUND"
"!89J!6!RY68GQAKVNMDRYP!S3LK-3Q.JPG","ROUND"
"!8CH4A7VZXTV6EM04JSQUA!BH6HZE6.JPG","CAPSULE"
"!8JYNE4BNVZ-4XIZFA0F8JCPC7TJJK.JPG","ROUND"
"!8KTAW9PCP9GUBGQU4ZX2NNKLR!XBD.JPG","CAPSULE"
"!8LS9J49D8LEQ_SBOVR_-OSFNPHV-Z.JPG","ROUND"
"!8MJFS72RZGCI1DE-RS_NES0VLYMI8.JPG","ROUND"
"!8N!16UHPQZLM873LIKZ0FTKZWI9T0.JPG","ROUND"
"!8UO1SGBKZB_AE76D0PB9F4F_R0!FK.JPG","ROUND"
"!93UWDTZG8LFM!QA0Q7UJLQL!HPF_O.JPG","ROUND"
"!949NU-YQ3!R-YEBYWM9PM70K!DO9S.JPG","OVAL"
"!98XMTSQIAIJWC5D85560PU2WLW95M.JPG","CAPSULE"
"!99Q2YI6N7XBRNIV521EXYA051ES_E.JPG","ROUND"
"!9B-HC25AI18SL6H7C1M75M5T18RND.JPG","CAPSULE"
"!9DISEFPX9S-EPZYZFHPZ9PMZCHSG_.JPG","ROUND"
"!9F1RI-YYESRAQ_1K2I7VNHFW1HI5X.JPG","CAPSULE"
"!9HMW11URND7B6GQ6RQOH_9HJB9R2!.JPG","ROUND"
"!9IEI05I3W41VMRH6X91Y-VWRYLEIN.JPG","CAPSULE"
"!9IHDGTOUSP3LEYBC1_JV47ZZ5HA9A.JPG","OVAL"
"!9M5DHFXQM-AGHOBYMXS-AWL_O_H_A.JPG","OVAL"
"!9Q5MK4XBRC9O!G8SARHP_M82BJZGB.JPG","ROUND"
"!9U1D1_D4CP183KGOO2YVMZ3GKFOI3.JPG","OVAL"
"!9UGHNDXQTW!KRVZ0FA17OHS0F9-G4.JPG","CAPSULE"
"!9UPPAITIT07RYND4PYR6QQ_UY54!G.JPG","OVAL"
"!_!9DFC4J2QH598_H4RM6RCGC6KYXZ.JPG","ROUND"
"!_325!1G4CVV0-D71CJZFNIV7EA4EI.JPG","ROUND"
"!_4!DFN2-E8ODAOMKCG28FS3M8OQLX.JPG","CAPSULE"
"!_IPIVXHFLAC2LMJA0C_68C0FNIJ9B.JPG","OVAL"
"!_JC18GHS!AIRBM5USQVF_86O4JLNL.JPG","ROUND"
"!_JNJY3JPMQ9XS1QC294IZZ1-GRH67.JPG","OVAL"
"!_KB0-XSD1GFXD8Q6F52SA1CF6WDCD.JPG","ROUND"
"!_N3TMIW6JQ_OGFCR3-FM!AJG18C7N.JPG","ROUND"
"!_VCHAZ4SZX!!Z-24F01S63AQFPO41.JPG","ROUND"
"!_VH4MLMJYERX-U-ZU-G9RVXP--DMP.JPG","ROUND"
"!_XLNB728S74EX98V2Q9OVUBSVP14K.JPG","OVAL"
"!_XWNQKQ8!9UUKP9Y1Z4K2FH2VDGFE.JPG","CAPSULE"
"!_YF_CY4DRJLN9V4GILV1H5H1UXZCT.JPG","ROUND"
"!A-D-C2VAWXYHCY4DKXTI02BYYPET0.JPG","OVAL"
"!A1U997ZKQDANY0-MR4TRPRE9QP1HM.JPG","CAPSULE"
"!A45D7XI8Q9DVSX_J0NQBCQ716AIZC.JPG","CAPSULE"
"!A9YFGR2WED6UD-G5HPP_09XJNOFE7.JPG","OVAL"
"!ADMQI691QDAD26!HHH_J3V!G6NQZR.JPG","OVAL"
"!AGP4WN7CD6PGKZZLUCZS10FG76X93.JPG","ROUND"
"!AHRW34GEPULDPSETCRZT9MD-C3HJD.JPG","ROUND"
"!AI6OB7JGJGRVNVE0JYQW!W0O33TZM.JPG","CAPSULE"
"!AIHYE-FSS_2_2R3G6F0K1TJN2A_SZ.JPG","CAPSULE"
"!AILKKY7PT!1TZ6_AQ3SMK58XH93-A.JPG","CAPSULE"
"!AOKWIRBTDVYLX41JNYGUE1OPO6-15.JPG","ROUND"
"!AP3LTZPH8JPZZ5Q0NN59OUYW!3LD_.JPG","CAPSULE"
"!AUK_M0_H8_XFPX22UP2_1NL5BY7FX.JPG","ROUND"
"!AUY6MO70MND21!HQ_Y7XVKGPOXJJ6.JPG","ROUND"
"!AW4F4B89A63XJXG31VB96Q_Y9DN6!.JPG","OVAL"
"!B19TGL-BX4!1S2G4W3ELGWZZ!2PD1.JPG","ROUND"
"!B549FE9!NM1U3_-C8AYAXU3QE5NYY.JPG","OVAL"
"!B6JQJM!EHDU8GLMB4VNUXZNVGEM8W.JPG","TEAR"
"!BB2D2N32SCXNMWR15Z1AY_ZUC6KSF.JPG","ROUND"
"!BBKAGY7QSATFC00YQZPMP93D9RQHZ.JPG","ROUND"
"!BBRYOCW00KJ8758D869FNO2P3Z!4!.JPG","OVAL"
"!BC-QJKF6JI75ELUFZ0LXOYL1ZKPYM.JPG","ROUND"
"!BCAS32YMSV_S6FP98ODLTVL9OZMTL.JPG","OVAL"
"!BFCML!M_MEHY83I3UZZ_NKV8R4U!8.JPG","CAPSULE"
"!BFZ354Y4MWXR!S5MFNL9P98QGDC1Y.JPG","ROUND"
"!BH5J68JC15R8TO4-8QTRSFBI5OVG2.JPG","CAPSULE"
"!BH6NSCQHFAVLPER93IHBOZRQ8WB3M.JPG","OVAL"
"!BHPS8!ZU4RW-LHFGZFQIM2YK3S6E9.JPG","DIAMOND"
"!BIERSYB0ZEDKDXO3C212N25ZJHX!T.JPG","ROUND"
"!BK-ZWGSXHGM_22NO1BPYQLH-5A!OQ.JPG","CAPSULE"
"!BMQX6RD24E2-9YOZIK5292H--4EMM.JPG","ROUND"
"!BQN!Q9LEWPAI_3CBIS08MSPDKBWQX.JPG","CAPSULE"
"!BR6FZ0XP4EQLZKIT9BHK-XFKSJRZN.JPG","OVAL"
"!BRY!9-I-BJ95XF-494AH8H0CNZS5U.JPG","CAPSULE"
"!BUQFTICSQ183G75BAK-!F!0ASENA9.JPG","TRIANGLE"
"!BV1LEWVKAYZ202QZ!Z4FTAW1B251A.JPG","OVAL"
"!C-B-85P4JACLYFATOSY3158BST_QQ.JPG","ROUND"
"!C8B1TQY!!EGU8W8Q3C2ZF0URSNHIV.JPG","ROUND"
"!C9A9-YWC2BU73A9_ZC4JJJKMWUULT.JPG","ROUND"
"!C_NO0MX!2ZOCTSH3D69M14IM-7186.JPG","ROUND"
"!CBTQP4WLWT!!DBA0LM3N96MR549Z0.JPG","ROUND"
"!CF6NB9-6PAVM4DL45MEAKO1T5NQ_S.JPG","ROUND"
"!CFO!4DTY2QIL2HADT!BNR2ZJ_VMJX.JPG","ROUND"
"!CH-J5H5171-G2!4D54ZID8LHIU!1-.JPG","ROUND"
"!CPO-OLRZARUQETGVOVYPB398L!PUZ.JPG","CAPSULE"
"!CTHHSW7FGDD3HU1UMRVKUF9WMP05Z.JPG","ROUND"
"!D3LFHZ!7EO6GJLAN!QBGVR5BGK9I!.JPG","ROUND"
"!D3NTJRKXQPKT0A8FTYN5OXRG469-M.JPG","OVAL"
"!D_VDEIDEHFDA1OIVWLO6K8V0DZ3UX.JPG","ROUND"
"!DCJ6N-XJ95U8TAJANW4_STIZ_UKPP.JPG","CAPSULE"
"!DCUFQP-LKMHXF34IA_HNSU0795KCO.JPG","ROUND"
"!DDLVO0AE1AOLP8!L13B5NJ0P8E01A.JPG","ROUND"
"!DI0TJQKEEZMBRSMFJ_6!W9!S_7O!R.JPG","ROUND"
"!DIR60AJ2J1KLUSWR11S6QN-6UV4.JPG","OVAL"
"!DJ!6JMSZ4UANSPAMXMP1644N8_FWP.JPG","ROUND"
"!DM4KRJW9P9INA185R4849WTLNV67G.JPG","HEXAGON (6 sided)"
"!DREU4OSXJ7YG4EL_WKQIU0RYA4M_B.JPG","ROUND"
"!DUWLB_R0XAIWFI3XRJ2IWFDI-R2X.JPG","PENTAGON (5 sided)"
"!DWKEEC49HT6LK3X8_98EUX6K!DRUI.JPG","OVAL"
"!DX1K969RUFWMKQ4AQ3ZYT6ZTL2NO6.JPG","ROUND"
"!E42D9NEKI2DQK2ONLDFMI_2YJU4I-.JPG","OVAL"
"!EA0VNBWTB-4HBCC634PZ4MB85!VB6.JPG","ROUND"
"!EAAN3HTSBI34K5Y_QMKDE8VX5X!AV.JPG","ROUND"
"!EARHI!6-Q7KZJGKN_-RK!GJ0LE4J6.JPG","OVAL"
"!EKPCF8!MG2HUWXQ1SNN35PYQLJT_U.JPG","CAPSULE"
"!ELOR8O1B!!3U3ELSSP153-PCA1UAK.JPG","OVAL"
"!ELZ3YU4ZEBOJ16WZMC6M0QY0RSG5V.JPG","CAPSULE"
"!ER_L-9UW4J0KP5FQTJ2-LQKM!FKUK.JPG","ROUND"
"!ERQ7Q4JV6MMC7C!SUV54-FXQXGCT_.JPG","CAPSULE"
"!EV7CE2P06YFJZGRHSXX!B1SAT6P8R.JPG","CAPSULE"
"!EWEG!VLUZGLZA1S5A4GDM041Z367.JPG","CAPSULE"
"!EX_TUWYI!VFXLPAINI2GC!UU_071!.JPG","OVAL"
"!EZRY0QO5CA77Y0NO53GTM5YSQ2IDM.JPG","ROUND"
"!F3NBDDAZ99HXASLCD!0GR6VHJHO1J.JPG","ROUND"
"!F3UZK6VO!AUHTM2JDZTOPVARC7SQB.JPG","ROUND"
"!FA37KBK25O0E964TT2KSR4QHP5G5B.JPG","OVAL"
"!FFW0Z-E0HSAGOF0S1VLRNH4!H_N1-.JPG","OVAL"
"!FHBULKI6BZZF3DG3QQQAYFEL0YG76.JPG","CAPSULE"
"!FHXVL4EQ!SFAL_WPB4DYFX2OQW5VS.JPG","ROUND"
"!FKTODJPRA5WK7TRL1RPK-V3RG8OPB.JPG","ROUND"
"!FMHXBRO7B4IXHK5BX2H8V1GHVLFU9.JPG","CAPSULE"
"!FOB2YR8BF5!!!O!-_KP9MJMN7TDPW.JPG","ROUND"
"!FRL5F4JNGXKWBLVSO2RD5RDXMJ_UB.JPG","PENTAGON (5 sided)"
"!FRLD-D8WBSC54F_AK_80F3T4-HE!C.JPG","HEXAGON (6 sided)"
"!FYUZ63Z8A4RD2IW7KV6!3SLQ4N43Z.JPG","OVAL"
"!G29V2A1OU20YL9!6!-A6Q683AF6X2.JPG","ROUND"
"!G2OJPKYTI7ES1-OW251RY6PK6BHU-.JPG","ROUND"
"!G2YH7H1B554MPHERITOMO5TPSVR79.JPG","CAPSULE"
"!G7D7T_GAH7424PEV5PK2QDL2SYCKD.JPG","ROUND"
"!G9U0D6ZXZ9IIRSXWPW-HO894M5M67.JPG","CAPSULE"
"!G9Z9!EZ4GU8WLG2IM08FFDL4J_0RR.JPG","CAPSULE"
"!G_6-MR6ALJIVSJV_FG81XV_T76S5C.JPG","ROUND"
"!GAGH9SEMPWXKDD0B79O2WDHDYV_3.JPG","OVAL"
"!GDHEG4XM5P!QW05VCNXMT_F5HA3RT.JPG","ROUND"
"!GERI2MZDS4KFHXUGOX7APHNR6ZXA-.JPG","OVAL"
"!GETVP1CEUVM_HM98T_U1-MH6M3DMZ.JPG","ROUND"
"!GIST3SOS!JGNQL_L-CVF!VP1H_0QX.JPG","OVAL"
"!GNQRO!OCJO3T6LLX!S_RZN5Q9623T.JPG","CAPSULE"
"!GP-H9T85XHAE!BVK08-1X9P1!JFZH.JPG","OVAL"
"!GPBYBBQ0W7MXNNLDU1OK1RPN10RS-.JPG","OVAL"
"!GSV5XCEUGY20CR49Y0NOVBYWC97C_.JPG","OVAL"
"!GTJG!-A76V79-D78D!HRBIH-41W!I.JPG","CAPSULE"
"!GYWQD_JY2WO913RH7E71O0A89K1S0.JPG","OVAL"
"!H0Y1JXY6WDP8RTOV1AWKFX!NI9JU7.JPG","ROUND"
"!H1CE-TA5BMW!1CU0GC1B4G30VWK!N.JPG","OVAL"
"!H1YZFJFJ6!M7A!V9-5LAGJ3BT31PZ.JPG","ROUND"
"!H2ZGU8LEUK9GZFIILN9X5XE99!FKZ.JPG","ROUND"
"!H4F64LUHNRP0KHJ_JGT_BSU6_JJMO.JPG","ROUND"
"!H5Q0FI!TLHU0B5Z1OHKT3ZZEHX-16.JPG","OVAL"
"!HAJQ5!CSP4H9EE54FJIOS6U7W8Q1_.JPG","CAPSULE"
"!HC2BU--OIDY_B85HXNWLQAU4J9RX5.JPG","CAPSULE"
"!HDSUJDFCXK-GPRX_6I3ZCTDBASQ3G.JPG","OVAL"
"!HEWSGP_32WQCR7DQCGL!U-B9L1KC-.JPG","ROUND"
"!HKAYO324P8QN4C4LH0X-P0K7O!LI7.JPG","ROUND"
"!HKP74M4!IMK11!65!TNCQKXJ1L50N.JPG","CAPSULE"
"!HLO_OSU07154AAY7NA0IB91DJY7MS.JPG","ROUND"
"!HLS42ZAERD769PS2V3T-Y-UAM3YTY.JPG","OVAL"
"!HMZ_Q7QFSVJRX!9-2OLMTQBPCIXG7.JPG","ROUND"
"!HOS_B5H0V98Z4MY6L5OQ8AKTMRRQ_.JPG","ROUND"
"!HP-AHHR9JKNDVWKHQGZFGJCQW_Q0G.JPG","OVAL"
"!HPS0G5GVWAV4BWS2U!OIHRX5SOLIM.JPG","OVAL"
"!HQ!96M8DMVBYE7YQC1YWE2SCA_ZZ7.JPG","ROUND"
"!HV5AFD2JG7NHOMJOEAV_KK9VOH7R3.JPG","ROUND"
"!HXO3YZZOOSTV7J0VO12XZG93H4P49.JPG","ROUND"
"!HYDBNR5DAZ4YGER1SJZ0HIWJFC4EN.JPG","OVAL"
"!I-2-H944N2KBCPL-JVQ-Y2BMH7SFZ.JPG","OVAL"
"!I-2A3SJ2NX48VRWFWVA9AH6XGRC9F.JPG","CAPSULE"
"!IB!P53GML1!A8-LC9NLX0UQWG!T08.JPG","CAPSULE"
"!ICQE0OSYSSO-MZI!8D8AMYV0LMMOP.JPG","OVAL"
"!IDZGF3O2UC_I7-KODARTSQDT-!YIS.JPG","CAPSULE"
"!IEHJ-JMOXAOM74B0-HC!WAGOJE_CM.JPG","ROUND"
"!IFE7OXCNQY5RUF_YA946ACNRIMONN.JPG","OVAL"
"!IGAJBP!VTPUGVGPD1BMHN53WFNTEQ.JPG","CAPSULE"
"!IJWPM_TCFQQOE2OA_!B18JY5C7II.JPG","OVAL"
"!IM78XGZXB7AJFYBXQD!9U75L_L79D.JPG","OVAL"
"!INQ1ZRQMKVT27OG!2UIM67ZFJ-DIK.JPG","ROUND"
"!IOU-7JE-1RJ9K-7D26_GZNB7K_IKR.JPG","OVAL"
"!IS4SIZMSL2I7JHQCJQX9H24OYWAXE.JPG","ROUND"
"!ITGL9RZ13F9D4TP7PR_BKLA0-7Z0H.JPG","ROUND"
"!IWQ55V!51_DYG6!ZECQC25KF3PDO.JPG","OVAL"
"!J-Q7EVM38XDT8GVESTJV30HCW45X.JPG","ROUND"
"!J0SKJ8G7XQZV5H4PSTEC53WR6A7CS.JPG","OVAL"
"!J20_GBAZXAEO-PH21UQFJ0P2UQGED.JPG","ROUND"
"!J_H83RPC!TDZFTMQ84JR2TC141VC5.JPG","ROUND"
"!JF!C-W21JITH114UQMMIHIUU5QT-!.JPG","RECTANGLE"
"!JK8C948C1UCVD_PVXG_P_DUYUNGAS.JPG","CAPSULE"
